SET IDENTITY_INSERT [dbo].[States] ON
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (76, N'El Bayadh', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (77, N'Relizane', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (78, N'Tizi Ouzou', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (79, N'Mila', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (80, N'Tissemsilt', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (81, N'M''Sila', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (82, N'Tamanghasset', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (83, N'Oum El Bouaghi', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (84, N'Guelma', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (85, N'Laghouat', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (86, N'Ouargla', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (87, N'Mostaganem', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (88, N'Sétif', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (89, N'Batna', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (90, N'Souk Ahras', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (91, N'Algiers', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (92, N'Sidi Bel Abbès', 3)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (93, N'Encamp', 4)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (94, N'Andorra la Vella', 4)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (95, N'Canillo', 4)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (96, N'Sant Julià de Lòria', 4)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (97, N'Ordino', 4)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (98, N'Escaldes-Engordany', 4)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (99, N'La Massana', 4)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (100, N'Bié Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (101, N'Huambo Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (102, N'Zaire Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (103, N'Cunene Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (104, N'Cuanza Sul', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (105, N'Cuanza Norte Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (106, N'Benguela Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (107, N'Moxico Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (108, N'Lunda Sul Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (109, N'Bengo Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (110, N'Luanda Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (111, N'Lunda Norte Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (112, N'Uíge Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (113, N'Huíla Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (114, N'Cuando Cubango Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (115, N'Malanje Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (116, N'Cabinda Province', 5)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (117, N'Saint Peter Parish', 6)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (118, N'Saint Paul Parish', 6)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (119, N'Saint John Parish', 6)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (120, N'Saint Mary Parish', 6)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (121, N'Barbuda', 6)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (122, N'Saint George Parish', 6)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (123, N'San Juan', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (124, N'Santiago del Estero', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (125, N'San Luis', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (126, N'Tucumán', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (127, N'Corrientes', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (128, N'Río Negro', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (129, N'Chaco', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (130, N'Santa Fe', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (131, N'Córdoba', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (132, N'Salta', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (133, N'Misiones', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (134, N'Jujuy', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (135, N'Mendoza', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (136, N'Catamarca', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (137, N'Neuquén', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (138, N'Santa Cruz', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (139, N'Tierra del Fuego', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (140, N'Chubut', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (141, N'Formosa', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (142, N'La Rioja', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (143, N'Entre Ríos', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (144, N'La Pampa', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (145, N'Buenos Aires', 7)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (146, N'Aragatsotn Region', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (147, N'Ararat Province', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (148, N'Vayots Dzor Region', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (149, N'Armavir Region', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (150, N'Syunik Province', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (151, N'Gegharkunik Province', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (152, N'Lori Region', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (153, N'Yerevan', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (154, N'Shirak Region', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (155, N'Tavush Region', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (156, N'Kotayk Region', 8)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (157, N'Victoria', 9)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (158, N'South Australia', 9)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (159, N'Queensland', 9)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (160, N'Western Australia', 9)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (161, N'Australian Capital Territory', 9)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (162, N'Tasmania', 9)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (163, N'New South Wales', 9)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (164, N'Northern Territory', 9)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (165, N'Carinthia', 10)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (166, N'Upper Austria', 10)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (167, N'Styria', 10)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (168, N'Vienna', 10)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (169, N'Salzburg', 10)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (170, N'Burgenland', 10)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (171, N'Vorarlberg', 10)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (172, N'Tyrol', 10)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (173, N'Lower Austria', 10)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (174, N'Shaki', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (175, N'Tartar District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (176, N'Shirvan', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (177, N'Qazakh District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (178, N'Yevlakh District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (179, N'Khojali District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (180, N'Kalbajar District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (181, N'Qakh District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (182, N'Fizuli District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (183, N'Astara District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (184, N'Shamakhi District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (185, N'Neftchala District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (186, N'Goychay', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (187, N'Bilasuvar District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (188, N'Tovuz District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (189, N'Samukh District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (190, N'Khizi District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (191, N'Yevlakh', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (192, N'Ujar District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (193, N'Absheron District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (194, N'Lachin District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (195, N'Qabala District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (196, N'Agstafa District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (197, N'Imishli District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (198, N'Salyan District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (199, N'Lerik District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (200, N'Agsu District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (201, N'Qubadli District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (202, N'Kurdamir District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (203, N'Yardymli District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (204, N'Goranboy District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (205, N'Baku', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (206, N'Agdash District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (207, N'Beylagan District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (208, N'Masally District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (209, N'Oghuz District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (210, N'Saatly District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (211, N'Lankaran District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (212, N'Agdam District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (213, N'Balakan District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (214, N'Dashkasan District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (215, N'Nakhchivan Autonomous Republic', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (216, N'Quba District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (217, N'Ismailli District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (218, N'Sabirabad District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (219, N'Zaqatala District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (220, N'Martuni', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (221, N'Barda District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (222, N'Jabrayil District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (223, N'Hajigabul District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (224, N'Gobustan District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (225, N'Goygol District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (226, N'Zardab District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (227, N'Aghjabadi District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (228, N'Jalilabad District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (229, N'Mingachevir', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (230, N'Zangilan District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (231, N'Sumqayit', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (232, N'Shamkir District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (233, N'Siazan District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (234, N'Ganja', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (235, N'Shaki District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (236, N'Qusar District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (237, N'Gədəbəy', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (238, N'Khachmaz District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (239, N'Shabran District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (240, N'Shusha District', 11)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (241, N'West Grand Bahama', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (242, N'Rum Cay District', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (243, N'Central Abaco', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (244, N'Inagua', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (245, N'Long Island', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (246, N'Cat Island', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (247, N'Exuma', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (248, N'Harbour Island', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (249, N'East Grand Bahama', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (250, N'Ragged Island', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (251, N'North Abaco', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (252, N'North Andros', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (253, N'Crooked Island', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (254, N'Freeport', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (255, N'San Salvador Island', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (256, N'Bimini', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (257, N'Spanish Wells', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (258, N'Mayaguana District', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (259, N'New Providence', 12)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (260, N'Capital', 13)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (261, N'Southern', 13)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (262, N'Muharraq', 13)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (263, N'Central', 13)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (264, N'Rangpur District', 14)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (265, N'Mymensingh District', 14)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (266, N'Sylhet District', 14)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (267, N'Dhaka District', 14)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (268, N'Chittagong Division', 14)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (269, N'Khulna District', 14)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (270, N'Rajshahi District', 14)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (271, N'Barisal District', 14)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (272, N'Saint Philip', 15)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (273, N'Saint Peter', 15)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (274, N'Saint Joseph', 15)
INSERT INTO [dbo].[States] ([Id], [Name], [CountryId]) VALUES (275, N'Saint James', 15)
